Country code,Series name,2000,2005,avg_value,median_value,std_dev
EST,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
ETH,Population in urban agglomerations >1million (%),3.623460203367,3.54558188134064,3.5845210423538196,3.5845210423538196,0.031793691831455646
FIN,Population in urban agglomerations >1million (%),19.6902449030146,20.3403254534419,20.01528517822825,20.01528517822825,0.2653942733757513
FJI,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
FRA,Population in urban agglomerations >1million (%),22.1648424038319,22.1359756130565,22.1504090084442,22.1504090084442,0.011784817985234923
FRO,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
FSM,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GAB,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GBR,Population in urban agglomerations >1million (%),26.188720692073,26.0796641462392,26.1341924191561,26.1341924191561,0.04452214840054358
GEO,Population in urban agglomerations >1million (%),24.8918814928819,25.068559112171,24.980220302526448,24.980220302526448,0.07212833603799948
GHA,Population in urban agglomerations >1million (%),14.9262815612854,16.1955379821797,15.56090977173255,15.56090977173255,0.5181717639903798
GIB,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GIN,Population in urban agglomerations >1million (%),14.6129432058487,15.6052658821906,15.109104544019651,15.109104544019651,0.40511403620510644
GMB,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GNB,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GNQ,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GRC,Population in urban agglomerations >1million (%),29.1224111933503,29.0854302944939,29.1039207439221,29.1039207439221,0.01509738873794187
GRD,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GRL,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GTM,Population in urban agglomerations >1million (%),8.07622891348934,7.73747019183695,7.906849552663145,7.906849552663145,0.13829766899431173
GUM,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
GUY,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
HIC,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
HKG,Population in urban agglomerations >1million (%),100.0,100.0,100.0,100.0,0.0
HND,Population in urban agglomerations >1million (%),12.7456859764261,13.1001477924243,12.9229168844252,12.9229168844252,0.14470843041598125
HRV,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
HTI,Population in urban agglomerations >1million (%),19.5881472293092,23.2220515483572,21.4050993888332,21.4050993888332,1.4835352259605943
HUN,Population in urban agglomerations >1million (%),17.5032031723526,16.8350357611456,17.169119466749102,17.169119466749102,0.27277820336892183
IDN,Population in urban agglomerations >1million (%),9.24049721012979,8.99692096249865,9.11870908631422,9.11870908631422,0.09943958669301531
IMY,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
IND,Population in urban agglomerations >1million (%),11.3937608460484,12.2283197345473,11.81104029029785,11.81104029029785,0.3407072395210978
IRL,Population in urban agglomerations >1million (%),25.9788120070199,24.934698169241,25.45675508813045,25.45675508813045,0.4262576893228998
IRN,Population in urban agglomerations >1million (%),23.7376041092144,23.9943631623854,23.8659836357999,23.8659836357999,0.10482144451818186
IRQ,Population in urban agglomerations >1million (%),25.7284013062544,23.7806543105427,24.75452780839855,24.75452780839855,0.7951643812554267
ISL,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
ISR,Population in urban agglomerations >1million (%),57.8821434250278,57.7835384770783,57.83284095105305,57.83284095105305,0.04025530143166018
ITA,Population in urban agglomerations >1million (%),18.0791468095792,17.4351754609727,17.75716113527595,17.75716113527595,0.26290020217631155
JAM,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
JOR,Population in urban agglomerations >1million (%),20.9869723814487,19.2474729742216,20.11722267783515,20.11722267783515,0.7101476592633668
JPN,Population in urban agglomerations >1million (%),47.2885851659179,48.213568594304,47.75107688011095,47.75107688011095,0.37762290334602805
KAZ,Population in urban agglomerations >1million (%),7.78992296635242,8.36531045131029,8.077616708831355,8.077616708831355,0.2349009570883519
KEN,Population in urban agglomerations >1million (%),7.13540773939061,7.90145866119535,7.51843320029298,7.51843320029298,0.3127389792350515
KGZ,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
KHM,Population in urban agglomerations >1million (%),9.31555194771024,10.1341605893405,9.72485626852537,9.72485626852537,0.3341955785044985
KIR,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
KNA,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
KOR,Population in urban agglomerations >1million (%),49.3186542716133,48.3735884332544,48.84612135243385,48.84612135243385,0.3858215128858185
KSV,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
KWT,Population in urban agglomerations >1million (%),77.2493721615881,83.4049612767412,80.32716671916465,80.32716671916465,2.513008733059219
LAC,Population in urban agglomerations >1million (%),33.0532258276772,33.9876661087052,33.5204459681912,33.5204459681912,0.381483647270251
LAO,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LBN,Population in urban agglomerations >1million (%),39.7262239637402,43.858928738877,41.7925763513086,41.7925763513086,1.6871696594414396
LBR,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LBY,Population in urban agglomerations >1million (%),19.5453079596245,18.362191230095,18.95374959485975,18.95374959485975,0.48300538224961426
LCA,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LIC,Population in urban agglomerations >1million (%),9.48028094290645,10.3687584128834,9.924519677894924,9.924519677894924,0.36271940823374793
LIE,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LKA,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LMC,Population in urban agglomerations >1million (%),12.8856103923055,13.5219825175558,13.20379645493065,13.20379645493065,0.2597978322322905
LMY,Population in urban agglomerations >1million (%),15.3211426540606,16.4542430797145,15.887692866887551,15.887692866887551,0.46258631169708103
LSO,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LTU,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LUX,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
LVA,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MAC,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MAF,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MAR,Population in urban agglomerations >1million (%),18.8237369359943,18.9123603071063,18.8680486215503,18.8680486215503,0.03618033975161847
MCO,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MDA,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MDG,Population in urban agglomerations >1million (%),8.86135054104744,8.88854933032136,8.8749499356844,8.8749499356844,0.011103859223765168
MDV,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MEX,Population in urban agglomerations >1million (%),34.7967529760075,34.8866991986393,34.841726087323394,34.841726087323394,0.036720391623115266
MHL,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MIC,Population in urban agglomerations >1million (%),16.0694641254261,17.271853960212,16.67065904281905,16.67065904281905,0.4908735945224693
MKD,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MLI,Population in urban agglomerations >1million (%),9.82575621558089,10.3853015054974,10.105528860539145,10.105528860539145,0.22843340804552195
MLT,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MMR,Population in urban agglomerations >1million (%),9.70505582363495,10.4545369565643,10.079796390099625,10.079796390099625,0.3059743912533266
MNA,Population in urban agglomerations >1million (%),20.1450073982113,19.9679580976664,20.05648274793885,20.05648274793885,0.07228007427527716
MNE,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MNG,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MNP,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MOZ,Population in urban agglomerations >1million (%),6.02038739702569,6.4547528208095,6.237570108917595,6.237570108917595,0.17732894169635197
MRT,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MUS,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MWI,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
MYS,Population in urban agglomerations >1million (%),8.27181946340257,8.63824973876678,8.455034601084675,8.455034601084675,0.14959453349164092
MYT,Population in urban agglomerations >1million (%),21956746574.405476,34706526643.07122,28331636608.73835,28331636608.73835,5205075916.823025
